id,mass (g),reclat,reclong
27123.0,37.5,-71.5,35.66667
27124.0,110.58,-71.5,35.66667
27125.0,2543.0,-71.5,35.66667
27126.0,43.81,-71.5,35.66667
27127.0,7.74,-71.5,35.66667
27128.0,6.08,-71.5,35.66667
27129.0,2.98,-71.5,35.66667
27130.0,409.53,-71.5,35.66667
27131.0,17.73,-71.5,35.66667
27132.0,323.21,-71.5,35.66667
27133.0,44.07,-71.5,35.66667
27134.0,8826.0,-71.5,35.66667
27135.0,64.47,-71.5,35.66667
27136.0,37.38,-71.5,35.66667
27137.0,21.68,-71.5,35.66667
27138.0,2.55,-71.5,35.66667
27139.0,31.65,-71.5,35.66667
27140.0,45.46,-71.5,35.66667
27141.0,2.78,-71.5,35.66667
27142.0,53.14,-71.5,35.66667
27143.0,11.31,-71.5,35.66667
27144.0,8.39,-71.5,35.66667
27145.0,6.31,-71.5,35.66667
27146.0,4.22,-71.5,35.66667
27147.0,3.78,-71.5,35.66667
27148.0,1.08,-71.5,35.66667
27149.0,12.17,-71.5,35.66667
27150.0,27.84,-71.5,35.66667
27151.0,58.89,-71.5,35.66667
27152.0,11.07,-71.5,35.66667
27153.0,9.32,-71.5,35.66667
27154.0,15.18,-71.5,35.66667
27155.0,11.88,-71.5,35.66667
27159.0,39.64,-71.5,35.66667
27160.0,30.05,-71.5,35.66667
27161.0,4.3,-71.5,35.66667
27163.0,5.44,-71.5,35.66667
27164.0,3.24,-71.5,35.66667
27165.0,5.13,-71.5,35.66667
27166.0,3.68,-71.5,35.66667
27167.0,1.32,-71.5,35.66667
27168.0,0.62,-71.5,35.66667
27169.0,572.12,-71.5,35.66667
27170.0,662.0,-71.5,35.66667
27171.0,11.58,-71.5,35.66667
27172.0,8.72,-71.5,35.66667
27173.0,23.28,-71.5,35.66667
27174.0,29.15,-71.5,35.66667
27175.0,115.35,-71.5,35.66667
27176.0,9.02,-71.5,35.66667
27177.0,841.0,-71.5,35.66667
27178.0,9.27,-71.5,35.66667
27179.0,16.18,-71.5,35.66667
27180.0,14.73,-71.5,35.66667
27181.0,105.87,-71.5,35.66667
27182.0,116.35,-71.5,35.66667
27183.0,11.39,-71.5,35.66667
27184.0,23.8,-71.5,35.66667
27185.0,4.29,-71.5,35.66667
27186.0,12.52,-71.5,35.66667
27187.0,16.0,-71.5,35.66667
27188.0,5.8,-71.5,35.66667
27189.0,309.55,-71.5,35.66667
27190.0,7.19,-71.5,35.66667
27191.0,10.9,-71.5,35.66667
27192.0,7.55,-71.5,35.66667
27193.0,161.34,-71.5,35.66667
27194.0,1559.0,-71.5,35.66667
27195.0,34.93,-71.5,35.66667
27196.0,6.86,-71.5,35.66667
27197.0,2.95,-71.5,35.66667
27198.0,41.57,-71.5,35.66667
27199.0,14.17,-71.5,35.66667
27200.0,13.86,-71.5,35.66667
27201.0,4.61,-71.5,35.66667
27202.0,1.38,-71.5,35.66667
27203.0,0.87,-71.5,35.66667
27204.0,8.36,-71.5,35.66667
27205.0,26.11,-71.5,35.66667
27206.0,116.34,-71.5,35.66667
27207.0,2.14,-71.5,35.66667
27208.0,57.2,-71.5,35.66667
27209.0,25.16,-71.5,35.66667
27210.0,256.74,-71.5,35.66667
27211.0,80.91,-71.5,35.66667
27212.0,27.15,-71.5,35.66667
27213.0,10.91,-71.5,35.66667
27214.0,729.0,-71.5,35.66667
27215.0,51.4,-71.5,35.66667
27216.0,48.16,-71.5,35.66667
27217.0,68.34,-71.5,35.66667
27218.0,6784.0,-71.5,35.66667
27219.0,404.14,-71.5,35.66667
27220.0,40.58,-71.5,35.66667
27221.0,29.14,-71.5,35.66667
27222.0,34.58,-71.5,35.66667
27223.0,25.72,-71.5,35.66667
27224.0,15.29,-71.5,35.66667
27225.0,16.85,-71.5,35.66667
27226.0,8.12,-71.5,35.66667
27227.0,8.35,-71.5,35.66667
27228.0,97.96,-71.5,35.66667
27229.0,13.32,-71.5,35.66667
27230.0,6.81,-71.5,35.66667
27231.0,6.65,-71.5,35.66667
27232.0,5.18,-71.5,35.66667
27233.0,5.09,-71.5,35.66667
27234.0,4.82,-71.5,35.66667
27235.0,4.09,-71.5,35.66667
27236.0,4.98,-71.5,35.66667
27237.0,3.55,-71.5,35.66667
27238.0,3.68,-71.5,35.66667
27239.0,3.32,-71.5,35.66667
27240.0,4.14,-71.5,35.66667
27241.0,3.55,-71.5,35.66667
27242.0,3.55,-71.5,35.66667
27243.0,2.69,-71.5,35.66667
27244.0,2.43,-71.5,35.66667
27245.0,2.33,-71.5,35.66667
27246.0,3.26,-71.5,35.66667
27247.0,2.04,-71.5,35.66667
27248.0,1.95,-71.5,35.66667
27249.0,2.2,-71.5,35.66667
27250.0,1.98,-71.5,35.66667
27251.0,0.98,-71.5,35.66667
27252.0,1.5,-71.5,35.66667
27253.0,6.27,-71.5,35.66667
27254.0,1847.0,-71.5,35.66667
27255.0,32.26,-71.5,35.66667
27256.0,23.52,-71.5,35.66667
27257.0,7.75,-71.5,35.66667
27258.0,91.96,-71.5,35.66667
27259.0,18.61,-71.5,35.66667
27260.0,6.4,-71.5,35.66667
27261.0,20.27,-71.5,35.66667
27262.0,57.85,-71.5,35.66667
27263.0,22.45,-71.5,35.66667
27264.0,3.47,-71.5,35.66667
27265.0,47.98,-71.5,35.66667
27266.0,136.7,-71.5,35.66667
27267.0,134.8,-71.5,35.66667
27268.0,108.81,-71.5,35.66667
27269.0,87.17,-71.5,35.66667
27270.0,7.63,-71.5,35.66667
27271.0,23.65,-71.5,35.66667
27272.0,26.92,-71.5,35.66667
27273.0,16.38,-71.5,35.66667
27274.0,1311.0,-71.5,35.66667
27275.0,2602.0,-71.5,35.66667
27276.0,444.17,-71.5,35.66667
27277.0,17.9,-71.5,35.66667
27278.0,21.78,-71.5,35.66667
27279.0,11.58,-71.5,35.66667
27280.0,260.06,-71.5,35.66667
27281.0,8.42,-71.5,35.66667
27282.0,135.18,-71.5,35.66667
27283.0,40.02,-71.5,35.66667
27284.0,18.9,-71.5,35.66667
27285.0,22.61,-71.5,35.66667
27286.0,18.19,-71.5,35.66667
27287.0,6.36,-71.5,35.66667
27288.0,3.47,-71.5,35.66667
27289.0,10.03,-71.5,35.66667
27290.0,18.79,-71.5,35.66667
27291.0,3.59,-71.5,35.66667
27292.0,1.6,-71.5,35.66667
27293.0,1.78,-71.5,35.66667
27294.0,1.54,-71.5,35.66667
27295.0,1.47,-71.5,35.66667
27296.0,1.1,-71.5,35.66667
27297.0,79.9,-71.5,35.66667
27298.0,96.45,-71.5,35.66667
27299.0,9.49,-71.5,35.66667
27300.0,9.55,-71.5,35.66667
27301.0,7.79,-71.5,35.66667
27302.0,2.17,-71.5,35.66667
27303.0,1.68,-71.5,35.66667
27305.0,1015.0,-71.5,35.66667
27306.0,34.24,-71.5,35.66667
27307.0,826.0,-71.5,35.66667
27308.0,31.46,-71.5,35.66667
27309.0,242.08,-71.5,35.66667
27310.0,1387.0,-71.5,35.66667
27311.0,299.65,-71.5,35.66667
27312.0,194.68,-71.5,35.66667
27313.0,12.35,-71.5,35.66667
27314.0,43.65,-71.5,35.66667
27315.0,4.81,-71.5,35.66667
27316.0,5.85,-71.5,35.66667
27317.0,358.51,-71.5,35.66667
27318.0,135.85,-71.5,35.66667
27319.0,248.38,-71.5,35.66667
27320.0,274.79,-71.5,35.66667
27321.0,234.81,-71.5,35.66667
27322.0,199.87,-71.5,35.66667
27323.0,137.81,-71.5,35.66667
27324.0,180.58,-71.5,35.66667
27325.0,173.77,-71.5,35.66667
27326.0,165.17,-71.5,35.66667
27327.0,160.28,-71.5,35.66667
27328.0,100.33,-71.5,35.66667
27329.0,125.81,-71.5,35.66667
27330.0,103.73,-71.5,35.66667
27331.0,100.42,-71.5,35.66667
27332.0,105.42,-71.5,35.66667
27333.0,71.47,-71.5,35.66667
27334.0,90.55,-71.5,35.66667
27335.0,64.38,-71.5,35.66667
27336.0,86.85,-71.5,35.66667
27337.0,112.26,-71.5,35.66667
27338.0,79.94,-71.5,35.66667
27339.0,77.6,-71.5,35.66667
27340.0,68.74,-71.5,35.66667
27341.0,41.26,-71.5,35.66667
27342.0,39.91,-71.5,35.66667
27343.0,39.35,-71.5,35.66667
27344.0,42.46,-71.5,35.66667
27345.0,45.38,-71.5,35.66667
27346.0,36.79,-71.5,35.66667
27347.0,46.96,-71.5,35.66667
27348.0,35.52,-71.5,35.66667
27349.0,37.63,-71.5,35.66667
27353.0,44.11,-71.5,35.66667
27359.0,26.99,-71.5,35.66667
27363.0,23.27,-71.5,35.66667
27365.0,25.8,-71.5,35.66667
27368.0,15.45,-71.5,35.66667
27374.0,17.84,-71.5,35.66667
27382.0,46.65,-71.5,35.66667
27386.0,46.38,-71.5,35.66667
27390.0,35.31,-71.5,35.66667
27394.0,18.14,-71.5,35.66667
27398.0,25.85,-71.5,35.66667
27404.0,24.2,-71.5,35.66667
27409.0,14.64,-71.5,35.66667
27412.0,20.42,-71.5,35.66667
27418.0,16.82,-71.5,35.66667
27426.0,10.32,-71.5,35.66667
27433.0,10.97,-71.5,35.66667
27440.0,28.58,-71.5,35.66667
27442.0,7.21,-71.5,35.66667
27449.0,7.53,-71.5,35.66667
27460.0,16.57,-71.5,35.66667
27468.0,10.83,-71.5,35.66667
27476.0,10.06,-71.5,35.66667
27480.0,20.94,-71.5,35.66667
27487.0,11.58,-71.5,35.66667
27498.0,11.06,-71.5,35.66667
27690.0,143.02,-71.5,35.66667
27691.0,22.55,-71.5,35.66667
27692.0,34.06,-71.5,35.66667
27693.0,8.82,-71.5,35.66667
27695.0,2.37,-71.5,35.66667
27696.0,2.82,-71.5,35.66667
27697.0,2.99,-71.5,35.66667
27698.0,1.63,-71.5,35.66667
27855.0,531.59,-71.5,35.66667
27856.0,27.88,-71.5,35.66667
27857.0,20.71,-71.5,35.66667
27858.0,1.01,-71.5,35.66667
27859.0,608.73,-71.5,35.66667
27860.0,49.22,-71.5,35.66667
27861.0,128.45,-71.5,35.66667
27862.0,3.6,-71.5,35.66667
27863.0,1.08,-71.5,35.66667
27864.0,3.28,-71.5,35.66667
27865.0,148.64,-71.5,35.66667
27866.0,141.95,-71.5,35.66667
27867.0,0.87,-71.5,35.66667
27868.0,571.43,-71.5,35.66667
27869.0,127.9,-71.5,35.66667
27870.0,438.85,-71.5,35.66667
27871.0,371.63,-71.5,35.66667
27872.0,232.24,-71.5,35.66667
27873.0,126.03,-71.5,35.66667
27874.0,85.28,-71.5,35.66667
27875.0,104.19,-71.5,35.66667
27876.0,76.84,-71.5,35.66667
27877.0,55.49,-71.5,35.66667
27878.0,48.03,-71.5,35.66667
27879.0,53.92,-71.5,35.66667
27880.0,43.41,-71.5,35.66667
27881.0,49.64,-71.5,35.66667
27882.0,46.13,-71.5,35.66667
27883.0,40.3,-71.5,35.66667
27884.0,36.0,-71.5,35.66667
27885.0,26.86,-71.5,35.66667
27886.0,27.75,-71.5,35.66667
27887.0,27.5,-71.5,35.66667
27888.0,31.36,-71.5,35.66667
27889.0,24.77,-71.5,35.66667
27890.0,25.29,-71.5,35.66667
27891.0,19.65,-71.5,35.66667
27892.0,17.22,-71.5,35.66667
27893.0,18.34,-71.5,35.66667
27894.0,15.22,-71.5,35.66667
27895.0,15.01,-71.5,35.66667
27896.0,15.21,-71.5,35.66667
27897.0,13.81,-71.5,35.66667
27898.0,13.29,-71.5,35.66667
27899.0,13.81,-71.5,35.66667
27900.0,13.86,-71.5,35.66667
27901.0,10.06,-71.5,35.66667
27902.0,8.93,-71.5,35.66667
27903.0,10.84,-71.5,35.66667
27904.0,9.97,-71.5,35.66667
27905.0,7.05,-71.5,35.66667
27906.0,8.65,-71.5,35.66667
27907.0,9.93,-71.5,35.66667
27908.0,8.5,-71.5,35.66667
27909.0,9.14,-71.5,35.66667
27910.0,14.15,-71.5,35.66667
27911.0,11.85,-71.5,35.66667
27912.0,8.46,-71.5,35.66667
27913.0,7.27,-71.5,35.66667
27914.0,8.27,-71.5,35.66667
27915.0,6.08,-71.5,35.66667
27916.0,4.88,-71.5,35.66667
27917.0,9.77,-71.5,35.66667
27918.0,5.45,-71.5,35.66667
27919.0,7.63,-71.5,35.66667
27920.0,5.14,-71.5,35.66667
27921.0,6.1,-71.5,35.66667
27922.0,6.49,-71.5,35.66667
27923.0,6.1,-71.5,35.66667
27924.0,4.89,-71.5,35.66667
27925.0,5.51,-71.5,35.66667
27926.0,6.53,-71.5,35.66667
27927.0,6.23,-71.5,35.66667
27928.0,8.04,-71.5,35.66667
27929.0,6.76,-71.5,35.66667
27930.0,7.61,-71.5,35.66667
27931.0,6.61,-71.5,35.66667
27932.0,5.09,-71.5,35.66667
27933.0,3.64,-71.5,35.66667
27934.0,5.38,-71.5,35.66667
27935.0,4.93,-71.5,35.66667
27936.0,2.78,-71.5,35.66667
27937.0,4.24,-71.5,35.66667
27938.0,5.75,-71.5,35.66667
27939.0,4.06,-71.5,35.66667
27940.0,2.6,-71.5,35.66667
27941.0,3.07,-71.5,35.66667
27942.0,4.67,-71.5,35.66667
27943.0,3.68,-71.5,35.66667
27944.0,3.61,-71.5,35.66667
27945.0,3.51,-71.5,35.66667
27946.0,4.11,-71.5,35.66667
27947.0,3.72,-71.5,35.66667
27948.0,3.84,-71.5,35.66667
27949.0,3.81,-71.5,35.66667
27950.0,3.76,-71.5,35.66667
27951.0,3.04,-71.5,35.66667
27952.0,2.83,-71.5,35.66667
27953.0,2.69,-71.5,35.66667
27954.0,2.68,-71.5,35.66667
27955.0,2.7,-71.5,35.66667
27956.0,2.95,-71.5,35.66667
27957.0,2.5,-71.5,35.66667
27958.0,2.95,-71.5,35.66667
27959.0,2.78,-71.5,35.66667
27960.0,2.93,-71.5,35.66667
27961.0,2.25,-71.5,35.66667
27962.0,2.27,-71.5,35.66667
27963.0,2.98,-71.5,35.66667
27964.0,3.19,-71.5,35.66667
27965.0,3.02,-71.5,35.66667
27966.0,3.04,-71.5,35.66667
27967.0,2.45,-71.5,35.66667
27968.0,2.72,-71.5,35.66667
27969.0,1.82,-71.5,35.66667
27970.0,2.07,-71.5,35.66667
27971.0,1.44,-71.5,35.66667
27972.0,2.29,-71.5,35.66667
27973.0,2.57,-71.5,35.66667
27974.0,1.94,-71.5,35.66667
27975.0,1.81,-71.5,35.66667
27976.0,2.83,-71.5,35.66667
27977.0,3.12,-71.5,35.66667
27978.0,2.3,-71.5,35.66667
27979.0,2.32,-71.5,35.66667
27980.0,2.0,-71.5,35.66667
27981.0,1.87,-71.5,35.66667
27982.0,1.73,-71.5,35.66667
27983.0,1.72,-71.5,35.66667
27984.0,1.37,-71.5,35.66667
27985.0,1.25,-71.5,35.66667
27986.0,1.19,-71.5,35.66667
27987.0,1.37,-71.5,35.66667
27988.0,1.06,-71.5,35.66667
27989.0,1.08,-71.5,35.66667
27990.0,1.42,-71.5,35.66667
27991.0,0.67,-71.5,35.66667
27992.0,0.97,-71.5,35.66667
27993.0,4.3,-71.5,35.66667
27994.0,5.32,-71.5,35.66667
27995.0,4.92,-71.5,35.66667
27996.0,3.43,-71.5,35.66667
27997.0,2.73,-71.5,35.66667
27998.0,2.73,-71.5,35.66667
27999.0,2.6,-71.5,35.66667
28000.0,2.21,-71.5,35.66667
28001.0,0.68,-71.5,35.66667
28002.0,1.41,-71.5,35.66667
28003.0,1.89,-71.5,35.66667
28004.0,2.03,-71.5,35.66667
28005.0,1.67,-71.5,35.66667
28006.0,0.96,-71.5,35.66667
28007.0,1.05,-71.5,35.66667
28008.0,1.0,-71.5,35.66667
28009.0,10.04,-71.5,35.66667
28010.0,137.96,-71.5,35.66667
28011.0,202.71,-71.5,35.66667
28012.0,9.45,-71.5,35.66667
28013.0,6.23,-71.5,35.66667
28014.0,11.27,-71.5,35.66667
28015.0,9.1,-71.5,35.66667
28016.0,16.3,-71.5,35.66667
28017.0,216.72,-71.5,35.66667
28018.0,355.84,-71.5,35.66667
28019.0,119.36,-71.5,35.66667
28020.0,5.56,-71.5,35.66667
28021.0,6.9,-71.5,35.66667
28022.0,28.5,-71.5,35.66667
28023.0,15.41,-71.5,35.66667
28024.0,6.53,-71.5,35.66667
28028.0,122.87,-71.5,35.66667
28029.0,134.16,-71.5,35.66667
28030.0,11.21,-71.5,35.66667
28031.0,9.52,-71.5,35.66667
28032.0,0.96,-71.5,35.66667
28033.0,25.58,-71.5,35.66667
28034.0,72.37,-71.5,35.66667
28035.0,39.87,-71.5,35.66667
28036.0,10.14,-71.5,35.66667
28037.0,48.01,-71.5,35.66667
28038.0,12.39,-71.5,35.66667
28039.0,10.89,-71.5,35.66667
28040.0,1.31,-71.5,35.66667
28041.0,39.16,-71.5,35.66667
28042.0,30.77,-71.5,35.66667
28043.0,12.36,-71.5,35.66667
28044.0,4.87,-71.5,35.66667
28045.0,1.83,-71.5,35.66667
28047.0,10.79,-71.5,35.66667
28048.0,12.95,-71.5,35.66667
28049.0,5.61,-71.5,35.66667
28050.0,4.92,-71.5,35.66667
28051.0,6.22,-71.5,35.66667
28052.0,4.82,-71.5,35.66667
28053.0,5.17,-71.5,35.66667
28054.0,3.86,-71.5,35.66667
28055.0,4.02,-71.5,35.66667
28056.0,3.55,-71.5,35.66667
28057.0,3.22,-71.5,35.66667
28058.0,3.61,-71.5,35.66667
28059.0,2.71,-71.5,35.66667
28060.0,2.61,-71.5,35.66667
28061.0,4.25,-71.5,35.66667
28062.0,1.5,-71.5,35.66667
28063.0,0.33,-71.5,35.66667
28064.0,29.42,-71.5,35.66667
28065.0,25.74,-71.5,35.66667
28066.0,26.61,-71.5,35.66667
28067.0,25.78,-71.5,35.66667
28068.0,12.11,-71.5,35.66667
28069.0,3.91,-71.5,35.66667
28073.0,1.4,-71.5,35.66667
28076.0,0.65,-71.5,35.66667
28077.0,12.98,-71.5,35.66667
28078.0,2.59,-71.5,35.66667
28079.0,7.41,-71.5,35.66667
28080.0,8.61,-71.5,35.66667
28081.0,6.79,-71.5,35.66667
28082.0,4.39,-71.5,35.66667
28083.0,2.91,-71.5,35.66667
28084.0,1.96,-71.5,35.66667
28085.0,3904.0,-71.5,35.66667
28092.0,17.65,-71.5,35.66667
28093.0,34.86,-71.5,35.66667
28094.0,13.65,-71.5,35.66667
28095.0,15.02,-71.5,35.66667
28096.0,7.55,-71.5,35.66667
28097.0,6.37,-71.5,35.66667
28098.0,0.33,-71.5,35.66667
28099.0,21.92,-71.5,35.66667
28100.0,64.18,-71.5,35.66667
28101.0,0.97,-71.5,35.66667
28102.0,43.34,-71.5,35.66667
28103.0,17.33,-71.5,35.66667
28104.0,8.14,-71.5,35.66667
28105.0,36.73,-71.5,35.66667
28106.0,6.28,-71.5,35.66667
28107.0,4.32,-71.5,35.66667
28108.0,2.11,-71.5,35.66667
28109.0,1.18,-71.5,35.66667
28110.0,1719.0,-71.5,35.66667
28111.0,117.94,-71.5,35.66667
28113.0,2649.0,-71.5,35.66667
28114.0,43.49,-71.5,35.66667
28115.0,20.6,-71.5,35.66667
28116.0,3.6,-71.5,35.66667
28118.0,4232.0,-71.5,35.66667
28119.0,4179.0,-71.5,35.66667
28120.0,2697.0,-71.5,35.66667
28121.0,1044.0,-71.5,35.66667
28122.0,376.43,-71.5,35.66667
28123.0,125.81,-71.5,35.66667
28124.0,58.11,-71.5,35.66667
28125.0,40.42,-71.5,35.66667
28126.0,30.4,-71.5,35.66667
28127.0,29.19,-71.5,35.66667
28128.0,34.19,-71.5,35.66667
28129.0,43.29,-71.5,35.66667
28130.0,15.61,-71.5,35.66667
28131.0,24.16,-71.5,35.66667
28132.0,20.58,-71.5,35.66667
28133.0,15.61,-71.5,35.66667
28134.0,11.55,-71.5,35.66667
28135.0,9.8,-71.5,35.66667
28136.0,9.32,-71.5,35.66667
28137.0,7.91,-71.5,35.66667
28138.0,8.81,-71.5,35.66667
28139.0,5.71,-71.5,35.66667
28140.0,144.21,-71.5,35.66667
28141.0,47.72,-71.5,35.66667
28142.0,37.35,-71.5,35.66667
28143.0,17.51,-71.5,35.66667
28144.0,71.43,-71.5,35.66667
28145.0,241.93,-71.5,35.66667
28146.0,171.62,-71.5,35.66667
28147.0,7.57,-71.5,35.66667
28148.0,4.67,-71.5,35.66667
28149.0,5.5,-71.5,35.66667
28150.0,3.16,-71.5,35.66667
28151.0,2.13,-71.5,35.66667
28152.0,50.73,-71.5,35.66667
28153.0,94.27,-71.5,35.66667
28154.0,15.65,-71.5,35.66667
28155.0,10.36,-71.5,35.66667
28156.0,14.78,-71.5,35.66667
28157.0,12.7,-71.5,35.66667
28158.0,11.5,-71.5,35.66667
28159.0,6.09,-71.5,35.66667
28160.0,4.0,-71.5,35.66667
28161.0,5.13,-71.5,35.66667
28162.0,9.54,-71.5,35.66667
28163.0,8.19,-71.5,35.66667
28164.0,5.4,-71.5,35.66667
28165.0,3.48,-71.5,35.66667
28166.0,3.48,-71.5,35.66667
28167.0,17.28,-71.5,35.66667
28168.0,11.6,-71.5,35.66667
28169.0,9.55,-71.5,35.66667
28170.0,18.84,-71.5,35.66667
28171.0,12.13,-71.5,35.66667
28172.0,10.31,-71.5,35.66667
28174.0,8.71,-71.5,35.66667
28177.0,3.47,-71.5,35.66667
28178.0,4.43,-71.5,35.66667
28180.0,4.77,-71.5,35.66667
28184.0,3.67,-71.5,35.66667
28186.0,4.33,-71.5,35.66667
28192.0,2.31,-71.5,35.66667
28193.0,3.64,-71.5,35.66667
28200.0,0.94,-71.5,35.66667
28209.0,15.04,-71.5,35.66667
28210.0,6.43,-71.5,35.66667
28211.0,150.76,-71.5,35.66667
28212.0,132.25,-71.5,35.66667
28213.0,52.96,-71.5,35.66667
28214.0,33.37,-71.5,35.66667
28215.0,15.55,-71.5,35.66667
28216.0,20.96,-71.5,35.66667
28217.0,13.01,-71.5,35.66667
28218.0,15.68,-71.5,35.66667
28219.0,13.56,-71.5,35.66667
28221.0,7.85,-71.5,35.66667
28222.0,9.16,-71.5,35.66667
28224.0,5.71,-71.5,35.66667
28228.0,4.44,-71.5,35.66667
28229.0,7.64,-71.5,35.66667
28232.0,3.83,-71.5,35.66667
28240.0,38.17,-71.5,35.66667
28241.0,26.86,-71.5,35.66667
28242.0,24.39,-71.5,35.66667
28243.0,15.1,-71.5,35.66667
28244.0,2.7,-71.5,35.66667
28245.0,2.17,-71.5,35.66667
28246.0,1.52,-71.5,35.66667
28247.0,56.69,-71.5,35.66667
28248.0,23.69,-71.5,35.66667
28249.0,18.5,-71.5,35.66667
28250.0,17.88,-71.5,35.66667
28252.0,9.07,-71.5,35.66667
28253.0,7.86,-71.5,35.66667
28254.0,8.72,-71.5,35.66667
28255.0,6.08,-71.5,35.66667
28256.0,4.65,-71.5,35.66667
28258.0,3.48,-71.5,35.66667
28259.0,5.77,-71.5,35.66667
28260.0,3.4,-71.5,35.66667
28261.0,2.37,-71.5,35.66667
28262.0,3.37,-71.5,35.66667
28264.0,0.37,-71.5,35.66667
28265.0,11.1,-71.5,35.66667
28266.0,6.07,-71.5,35.66667
28267.0,4.75,-71.5,35.66667
28268.0,106.08,-71.5,35.66667
28269.0,28.48,-71.5,35.66667
28270.0,10.06,-71.5,35.66667
28271.0,5.06,-71.5,35.66667
28272.0,0.3,-71.5,35.66667
28273.0,7.07,-71.5,35.66667
28274.0,3.57,-71.5,35.66667
28275.0,39.45,-71.5,35.66667
28276.0,25.84,-71.5,35.66667
28277.0,18.94,-71.5,35.66667
28278.0,8.74,-71.5,35.66667
28279.0,2.53,-71.5,35.66667
28280.0,74.3,-71.5,35.66667
28281.0,7.94,-71.5,35.66667
28282.0,6.2,-71.5,35.66667
28283.0,5.32,-71.5,35.66667
28284.0,760.0,-71.5,35.66667
28285.0,16.28,-71.5,35.66667
28286.0,21.23,-71.5,35.66667
28287.0,43.26,-71.5,35.66667
28288.0,41.52,-71.5,35.66667
28289.0,24.14,-71.5,35.66667
28290.0,8.39,-71.5,35.66667
28291.0,7.9,-71.5,35.66667
28292.0,12.37,-71.5,35.66667
28293.0,49.46,-71.5,35.66667
28294.0,15.0,-71.5,35.66667
28295.0,2.8,-71.5,35.66667
28296.0,233.4,-71.5,35.66667
28297.0,39.57,-71.5,35.66667
28298.0,13.95,-71.5,35.66667
28299.0,8.8,-71.5,35.66667
28300.0,6.73,-71.5,35.66667
28301.0,5.98,-71.5,35.66667
28302.0,3.32,-71.5,35.66667
28303.0,1.98,-71.5,35.66667
28304.0,1.13,-71.5,35.66667
28305.0,0.29,-71.5,35.66667
28306.0,0.35,-71.5,35.66667
28307.0,107.28,-71.5,35.66667
28308.0,36.35,-71.5,35.66667
28309.0,17.66,-71.5,35.66667
28310.0,9.53,-71.5,35.66667
28311.0,5.89,-71.5,35.66667
28312.0,5.86,-71.5,35.66667
28313.0,4.42,-71.5,35.66667
28314.0,5.16,-71.5,35.66667
28315.0,3.65,-71.5,35.66667
28316.0,2.65,-71.5,35.66667
28317.0,2.68,-71.5,35.66667
28318.0,2.57,-71.5,35.66667
28319.0,2.32,-71.5,35.66667
28320.0,2.51,-71.5,35.66667
28321.0,2.25,-71.5,35.66667
28322.0,2.04,-71.5,35.66667
28323.0,1.91,-71.5,35.66667
28324.0,3.31,-71.5,35.66667
28325.0,1.63,-71.5,35.66667
28326.0,2.16,-71.5,35.66667
28327.0,1.25,-71.5,35.66667
28328.0,3.24,-71.5,35.66667
28329.0,2.69,-71.5,35.66667
28330.0,2.07,-71.5,35.66667
28331.0,2.15,-71.5,35.66667
28332.0,1.71,-71.5,35.66667
28333.0,1.28,-71.5,35.66667
28334.0,1.62,-71.5,35.66667
28335.0,0.97,-71.5,35.66667
28336.0,1.66,-71.5,35.66667
28337.0,1.18,-71.5,35.66667
28338.0,1.3,-71.5,35.66667
28339.0,1.62,-71.5,35.66667
28340.0,1.77,-71.5,35.66667
28341.0,1.29,-71.5,35.66667
28342.0,1.45,-71.5,35.66667
28343.0,1.55,-71.5,35.66667
28344.0,2.16,-71.5,35.66667
28345.0,0.68,-71.5,35.66667
28346.0,2.44,-71.5,35.66667
28347.0,1.94,-71.5,35.66667
28348.0,1.58,-71.5,35.66667
28349.0,2.0,-71.5,35.66667
28350.0,1.1,-71.5,35.66667
28351.0,1.61,-71.5,35.66667
28352.0,1.62,-71.5,35.66667
28353.0,0.94,-71.5,35.66667
28354.0,1.23,-71.5,35.66667
28355.0,1.35,-71.5,35.66667
28356.0,1.07,-71.5,35.66667
28357.0,1.34,-71.5,35.66667
28358.0,1.86,-71.5,35.66667
28359.0,0.97,-71.5,35.66667
28360.0,1.67,-71.5,35.66667
28361.0,1.52,-71.5,35.66667
28362.0,1.31,-71.5,35.66667
28363.0,0.8,-71.5,35.66667
28364.0,1.44,-71.5,35.66667
28365.0,1.1,-71.5,35.66667
28366.0,1.36,-71.5,35.66667
28367.0,1.55,-71.5,35.66667
28368.0,1.17,-71.5,35.66667
28369.0,0.87,-71.5,35.66667
28370.0,1.36,-71.5,35.66667
28371.0,1.46,-71.5,35.66667
28372.0,1.09,-71.5,35.66667
28373.0,1.14,-71.5,35.66667
28374.0,1.03,-71.5,35.66667
28375.0,0.99,-71.5,35.66667
28376.0,0.73,-71.5,35.66667
28377.0,0.85,-71.5,35.66667
28378.0,1.19,-71.5,35.66667
28379.0,0.99,-71.5,35.66667
28380.0,0.91,-71.5,35.66667
28381.0,0.89,-71.5,35.66667
28382.0,0.69,-71.5,35.66667
28383.0,1.34,-71.5,35.66667
28384.0,0.93,-71.5,35.66667
28385.0,1.2,-71.5,35.66667
28386.0,0.96,-71.5,35.66667
28387.0,0.82,-71.5,35.66667
28388.0,1.17,-71.5,35.66667
28389.0,0.72,-71.5,35.66667
28390.0,0.85,-71.5,35.66667
28391.0,0.85,-71.5,35.66667
28392.0,0.78,-71.5,35.66667
28393.0,1.0,-71.5,35.66667
28394.0,0.94,-71.5,35.66667
